,name,cuisine,price,rank,neighborhood,reviews,avg
3076,Ahimsa,Indian,2.0,"2,798", Manhattan,36.0,4.0
3077,Frenchette,French,3.0,"2,799", Manhattan,57.0,4.0
3078,Tableside Italian Cook Shoppe,Mediterranean,2.0,"2,800", Manhattan,27.0,4.5
3079,Agra Authentic Indian Cuisine,Indian,2.0,"2,801", Manhattan,76.0,4.0
3080,Lenny's Sub Shop,American,1.0,"2,802", Manhattan,96.0,4.0
3081,Trufa,American,2.0,"2,803", Manhattan,32.0,4.5
3082,White Oak Oyster Bar & Cocktail Lounge,American,2.0,"2,804", Manhattan,32.0,4.5
3083,Serafina,Italian,2.0,"2,805", Manhattan,40.0,4.0
3084,The Chip Shop,British,2.0,355, Brooklyn,79.0,4.0
3085,Ruby's,American,2.0,"2,806", Manhattan,39.0,4.5
3086,Haveli Banjara Indian Restaurant,Indian,2.0,"2,807", Manhattan,70.0,4.0
3087,La Mediterranee,French,2.0,"2,808", Manhattan,69.0,4.0
3088,Incognito Italian Bistro,Italian,2.0,"2,809", Manhattan,57.0,4.5
3089,CajunSea & Oyster Bar,American,2.0,"2,810", Manhattan,71.0,4.0
3090,Peppino's Brick Oven Pizza & Restaurant,Italian,2.0,139, Brooklyn,53.0,4.5
3091,Graziella's Restaurant,Italian,2.0,285, Brooklyn,54.0,4.5
3092,The Bar Room,Bar,3.0,"2,811", Manhattan,23.0,4.5
3093,Jimmy's Diner,American,1.0,197, Brooklyn,101.0,4.0
3094,Park Cafe,American,2.0,"2,812", Manhattan,906.0,3.5
3095,Rlounge,American,2.0,"2,813", Manhattan,57.0,4.5
3096,Awash - Downtown,African,2.0,"2,814", Manhattan,36.0,4.5
3097,Statler Grill,American,2.0,"2,815", Manhattan,333.0,3.5
3098,Miss Ada,Mediterranean,2.0,306, Brooklyn,21.0,4.5
3099,Hop Lee,Chinese,2.0,"2,816", Manhattan,79.0,4.0
3100,TEHUITZINGO,Mexican,1.0,"2,817", Manhattan,43.0,4.5
3101,Shadman Restaurant,Indian,1.0,47, Jersey City,44.0,4.5
3102,Rizzo's Fine Pizza,Healthy,2.0,"2,818", Manhattan,41.0,4.5
3103,212 Steakhouse,Wine Bar,3.0,"2,819", Manhattan,192.0,4.0
3104,Loreley Beer Garden,German,2.0,"2,820", Manhattan,91.0,4.0
3105,Jim Brady's Restaurant,Irish,2.0,"2,821", Manhattan,85.0,4.0
3106,1803,Bar,2.0,"2,822", Manhattan,24.0,4.5
3107,Sole di Capri,Italian,2.0,"2,823", Manhattan,39.0,4.5
3108,La Bella Vita,Italian,2.0,"2,824", Manhattan,587.0,3.5
3109,Buchetta,Italian,1.0,"2,825", Manhattan,31.0,4.5
3110,Hank's Juicy Beef,American,1.0,"2,826", Manhattan,19.0,5.0
3111,King Restaurant,American,3.0,"2,827", Manhattan,54.0,4.0
3112,Sugarburg,Bar,2.0,196, Brooklyn,33.0,4.5
3113,Thai-ish,American,2.0,"2,828", Manhattan,25.0,4.5
3114,Esperanto,Latin,2.0,"2,829", Manhattan,97.0,4.0
3115,Peter McManus Cafe,Bar,2.0,"2,830", Manhattan,36.0,4.5
3116,Kent Ale House,Bar,2.0,276, Brooklyn,40.0,4.5
3117,Hiroshi Japanese Asian Fusion,Japanese,2.0,"2,831", Manhattan,41.0,4.5
3118,Doylers 37 NYC,American,2.0,"2,832", Manhattan,23.0,4.5
3119,Fuji Sushi,Japanese,2.0,"2,833", Manhattan,96.0,4.0
3120,TBD Downstairs,American,2.0,"2,834", Manhattan,74.0,4.0
3121,The Ribbon,American,2.0,"2,835", Manhattan,16.0,4.5
3122,Shanghai Cuisine,Chinese,2.0,"2,836", Manhattan,210.0,3.5
3123,Proto's Pizza,Italian,1.0,"2,837", Manhattan,28.0,5.0
3124,Le Pain Quotidien,Cafe,2.0,"2,838", Manhattan,89.0,4.0
3125,Baci & Abbracci,Italian,2.0,324, Brooklyn,52.0,4.5
3126,Men Kui Tei,Japanese,1.0,"2,839", Manhattan,71.0,4.0
3127,Benjamin Restaurant & Bar,American,2.0,"2,840", Manhattan,53.0,4.0
3128,Cafe Guy and Gallard,American,1.0,"2,841", Manhattan,50.0,4.0
3129,Columbus Gourmet Food,American,1.0,"2,842", Manhattan,40.0,4.0
3130,Lovely Day Restaurant,Asian,2.0,"2,843", Manhattan,98.0,4.0
3131,Aroy Dee Thai Kitchen,Asian,1.0,"2,844", Manhattan,38.0,4.0
3132,Scampi,Seafood,2.0,"2,845", Manhattan,30.0,4.5
3133,Pete's Grill,American,2.0,2, Sunnyside,242.0,4.5
3134,Arome Cafe,American,1.0,"2,846", Manhattan,52.0,4.0
3135,Sazon,Caribbean,2.0,"2,847", Manhattan,98.0,4.0
3136,Maxwell's,American,2.0,"2,848", Manhattan,33.0,4.0
3137,Pouring Ribbons,,,"2,849", Manhattan,30.0,4.5
3138,Pad Thai,Asian,2.0,"2,850", Manhattan,88.0,4.0
3139,Little Sheep Mongolian Hot Pot,,,"2,851", Manhattan,20.0,4.5
3140,Sugarcane,Caribbean,2.0,209, Brooklyn,95.0,4.0
3141,Patavini,Italian,2.0,"2,852", Manhattan,15.0,5.0
3142,The Four Horsemen,French,2.0,273, Brooklyn,31.0,4.5
3143,Tulcingo Del Valle,Mexican,2.0,"2,853", Manhattan,64.0,4.0
3144,Ajisai Japanese Fusion,Japanese,2.0,"2,854", Manhattan,36.0,4.5
3145,Imli,Indian,2.0,"2,855", Manhattan,23.0,4.5
3146,Burger Heaven,American,1.0,"2,856", Manhattan,126.0,4.0
3147,Great Burrito,Mexican,1.0,"2,857", Manhattan,46.0,4.5
3148,Pepe Rosso,Italian,1.0,"2,858", Manhattan,44.0,4.5
3149,Delaware and Hudson,American,3.0,295, Brooklyn,77.0,4.0
3150,Tajin,Mexican,1.0,"2,859", Manhattan,61.0,4.0
3151,Casa Adela,Caribbean,1.0,"2,860", Manhattan,47.0,4.5
3152,Koi Restaurant,Japanese,3.0,"2,861", Manhattan,139.0,4.0
3153,Gaia,Italian,1.0,"2,862", Manhattan,63.0,4.5
3154,Hamilton Pork,Barbecue,2.0,48, Jersey City,53.0,4.0
3155,Maz Mezcal Mexican Restaurant,Mexican,2.0,"2,863", Manhattan,77.0,4.0
3156,Kori Tribeca,Asian,2.0,"2,864", Manhattan,34.0,4.5
3157,Cocoron,Japanese,1.0,"2,865", Manhattan,53.0,4.0
3158,PUBLIC Kitchen,American,2.0,"2,866", Manhattan,91.0,4.0
3159,Justino's Pizzeria,Italian,1.0,"2,867", Manhattan,43.0,4.0
3160,Tsurutontan Udon Noodle Brasserie,Japanese,2.0,"2,868", Manhattan,90.0,4.0
3161,Au Bon Pain,Cafe,1.0,"2,869", Manhattan,43.0,4.0
3162,Dokebi,Asian,2.0,328, Brooklyn,41.0,4.0
3163,Hale & Hearty Soups,Soups,1.0,"2,870", Manhattan,27.0,4.5
3164,Whole Foods Market,Cafe,2.0,314, Brooklyn,31.0,4.5
3165,MaLa Project,Chinese,2.0,"2,871", Manhattan,24.0,4.5
3166,Paul & Jimmy's Restaurant,Italian,2.0,"2,872", Manhattan,60.0,4.0
3167,Tiny Shanghai,Chinese,1.0,"2,873", Manhattan,32.0,4.5
3168,Serafina Upper West,Italian,2.0,"2,874", Manhattan,451.0,3.5
3169,Union Fare,American,2.0,"2,875", Manhattan,79.0,4.0
3170,Ramen Takumi,Japanese,2.0,"2,876", Manhattan,75.0,4.0
3171,THEP Thai Restaurant,Asian,2.0,"2,877", Manhattan,29.0,4.5
3172,Cyclo,Asian,1.0,14, Long Island City,62.0,4.5
3173,Pinto Restaurant,Asian,2.0,"2,878", Manhattan,58.0,4.5
3174,Frank's Trattoria,Italian,2.0,"2,879", Manhattan,32.0,4.5
3175,Surfish,Peruvian,2.0,163, Brooklyn,69.0,4.5
3176,Manting,Chinese,1.0,"2,880", Manhattan,47.0,4.0
3177,Berlyn,German,2.0,354, Brooklyn,62.0,4.0
3178,sweetgreen,American,1.0,369, Brooklyn,25.0,4.5
3179,Luna Rossa Ristorante,Italian,2.0,"2,881", Manhattan,40.0,4.5
3180,Shokudo,Japanese,2.0,"2,882", Manhattan,41.0,4.0
3181,Turning Point,American,2.0,14, Hoboken,144.0,4.0
3182,Carpe Diem Pub & Restaurant,American,2.0,11, Hoboken,44.0,4.5
3183,Joy Burger Bar,Fast Food,1.0,"2,883", Manhattan,50.0,4.0
3184,Terakawa Ramen,Japanese,1.0,"2,884", Manhattan,41.0,4.0
3185,Camaje Bistro,French,2.0,"2,885", Manhattan,79.0,4.0
3186,Talde JC,Asian,2.0,49, Jersey City,98.0,4.0
3187,Gente Ristorante,Italian,2.0,"2,886", Manhattan,173.0,3.5
3188,The Hurricane Club,Polynesian,2.0,"2,887", Manhattan,108.0,4.0
3189,China Xiang,Chinese,2.0,"2,888", Manhattan,52.0,4.0
3190,Pierre Loti Wine Bar,Wine Bar,2.0,"2,889", Manhattan,48.0,4.5
3191,John Doe,Irish,2.0,"2,890", Manhattan,57.0,4.0
3192,Avlee Greek Kitchen,Mediterranean,2.0,341, Brooklyn,48.0,4.5
3193,Europa Cafe,Cafe,2.0,"2,891", Manhattan,70.0,4.0
3194,Astor Court,Bar,3.0,"2,892", Manhattan,71.0,4.0
3195,The Rail Line Diner,Greek,1.0,"2,893", Manhattan,56.0,4.0
3196,Via Trente,Italian,2.0,"2,894", Manhattan,31.0,4.5
3197,Crescent Grill,American,2.0,4, Long Island City,214.0,4.5
3198,Toad Hall,Pub,,"2,895", Manhattan,23.0,4.5
3199,Little Thai Kitchen,Asian,1.0,"2,896", Manhattan,56.0,4.0
3200,Manhattan Proper,American,2.0,"2,897", Manhattan,38.0,4.5
3201,Ukrainian East Village Restaurant,Eastern European,2.0,"2,898", Manhattan,77.0,4.0
3202,Nino's Restaurant,Italian,2.0,"2,899", Manhattan,160.0,4.0
3203,Zia Maria,Italian,2.0,"2,900", Manhattan,63.0,4.0
3204,Ginger's,Chinese,2.0,"2,901", Manhattan,100.0,4.0
3205,Chimu,Peruvian,2.0,208, Brooklyn,67.0,4.5
3206,My Moon Restaurant & Event Venue,Spanish,2.0,244, Brooklyn,57.0,4.5
3207,Clay,American,2.0,"2,902", Manhattan,18.0,4.5
3208,Great Northern Food Hall,Fast Food,1.0,"2,903", Manhattan,29.0,4.0
3209,Subway,Fast Food,1.0,"2,904", Manhattan,52.0,4.0
3210,Cafe Alice,American,1.0,"2,905", Manhattan,51.0,4.0
3211,Fournos Theophilos,Mediterranean,2.0,"2,906", Manhattan,20.0,4.5
3212,Defonte's of Brooklyn,Italian,1.0,"2,907", Manhattan,34.0,4.5
3213,Pomodoro Pizza,Pizza,1.0,"2,908", Manhattan,57.0,4.0
3214,Freda's,Caribbean,1.0,"2,909", Manhattan,40.0,4.5
3215,Noodle bar,Asian,1.0,"2,910", Manhattan,47.0,4.5
3216,Drunken Dumpling,Chinese,2.0,"2,911", Manhattan,27.0,4.5
3217,Snaks at Saks Fifth Avenue,American,2.0,"2,912", Manhattan,57.0,4.0
3218,Tallgrass Burger,American,1.0,"2,913", Manhattan,23.0,4.5
3219,Navy,Seafood,2.0,"2,914", Manhattan,35.0,4.5
3220,Fascati Pizzeria Corp,Italian,1.0,379, Brooklyn,48.0,4.5
3221,2 West,American,3.0,"2,915", Manhattan,94.0,4.0
3222,East Harlem Bottling Company,Bar,2.0,"2,916", Manhattan,28.0,4.5
3223,Freud,German,2.0,"2,917", Manhattan,42.0,4.0
3224,La Caridad 78 Restaurant,Latin,1.0,"2,918", Manhattan,91.0,4.0
3225,Arturo's Pizza,Pizza,2.0,"2,919", Manhattan,53.0,4.0
3226,Follia,Italian,2.0,"2,920", Manhattan,84.0,4.0
3227,aRoqa,Indian,2.0,"2,921", Manhattan,38.0,4.5
3228,Threes Brewing,American,2.0,267, Brooklyn,73.0,4.0
3229,Teppan Bar & Grill,Japanese,2.0,50, Jersey City,69.0,4.0
3230,Deniz,Mediterranean,2.0,326, Brooklyn,35.0,4.5
3231,Felix Cafe,French,2.0,"2,922", Manhattan,370.0,3.5
3232,Miramar Mediterranean Seafood Restaurant,Seafood,2.0,"2,923", Manhattan,78.0,4.0
3233,K-Bap Korean Casual Cuisine,Asian,1.0,"2,924", Manhattan,24.0,4.5
3234,Nocciola Ristorante,Italian,2.0,"2,925", Manhattan,39.0,4.5
3235,Sette MoMA,Italian,2.0,"2,926", Manhattan,61.0,4.0
3236,Johnny Rockets,American,1.0,35, Hoboken,87.0,4.0
3237,Salt + Charcoal,Japanese,2.0,357, Brooklyn,58.0,4.0
3238,Mansion Restaurant,American,2.0,"2,927", Manhattan,47.0,4.0
3239,Blossom on Carmine,American,2.0,"2,928", Manhattan,25.0,4.5
3240,Pig Beach,American,2.0,298, Brooklyn,48.0,4.5
3241,Napoli's Pizza,Italian,2.0,18, Hoboken,83.0,4.5
3242,Canaletto,Italian,2.0,"2,929", Manhattan,55.0,4.0
3243,Mighty Quinn's Barbeque,American,2.0,"2,930", Manhattan,38.0,4.0
3244,Big Al's Chicago Style Pizza,Italian,1.0,"2,931", Manhattan,38.0,4.5
3245,La Villa Pizzeria,Italian,2.0,186, Brooklyn,84.0,4.5
3246,El Malecon Restaurant,Caribbean,1.0,"2,932", Manhattan,61.0,4.0
3247,Chefs Club Counter,American,2.0,"2,933", Manhattan,31.0,4.5
3248,Pier 72,American,1.0,"2,934", Manhattan,52.0,4.0
3249,Primola,Italian,3.0,"2,935", Manhattan,133.0,4.0
3250,Arturo's York Ave,Italian,2.0,"2,936", Manhattan,34.0,4.5
3251,CK14 - The Crooked Knife at 14th Street,American,2.0,"2,937", Manhattan,47.0,4.0
3252,Famous Original Ray's Pizza,Pizza,1.0,"2,938", Manhattan,62.0,4.0
3253,67 Orange Street,American,2.0,"2,939", Manhattan,24.0,4.5
3254,Frankies Dogs on the Go,American,1.0,"2,940", Manhattan,34.0,4.0
3255,Asya Indian Restaurant,Indian,2.0,384, Brooklyn,70.0,4.0
3256,Peak Thai Restaurant,Asian,2.0,"2,941", Manhattan,54.0,4.0
3257,Abitino's Pizza,Italian,1.0,"2,942", Manhattan,101.0,3.5
3258,Le Pain Quotidien,Cafe,2.0,"2,943", Manhattan,195.0,3.5
3259,Porchlight,American,2.0,"2,944", Manhattan,44.0,4.0
3260,Polpette 71,Italian,2.0,"2,945", Manhattan,33.0,4.5
3261,Ray's Pizza,Italian,1.0,"2,946", Manhattan,167.0,4.0
3262,Seamore's,Mexican,2.0,387, Brooklyn,24.0,4.5
3263,Lelabar,Wine Bar,2.0,"2,947", Manhattan,26.0,5.0
3264,Edison Ballroom,American,2.0,"2,948", Manhattan,39.0,4.5
3265,Delectica Catering,Cafe,2.0,"2,949", Manhattan,36.0,4.5
3266,Blossom Du Jour,Fast Food,1.0,"2,950", Manhattan,40.0,4.5
3267,Heavenly Rest Stop,Cafe,2.0,"2,951", Manhattan,34.0,4.0
3268,Ellary's Greens,American,2.0,"2,952", Manhattan,53.0,4.0
3269,Bistro Pierre Lapin,French,2.0,"2,953", Manhattan,27.0,4.5
3270,Fornino Art and Science of Pizza,Pizza,1.0,388, Brooklyn,24.0,5.0
3271,Restaurant Bornholm,Scandinavian,2.0,389, Brooklyn,19.0,5.0
3272,Milano Bar,Pub,1.0,"2,954", Manhattan,28.0,4.5
3273,Malaysia Grill,Asian,1.0,"2,955", Manhattan,50.0,4.5
3274,Dos Toros Taqueria,Mexican,1.0,"2,956", Manhattan,61.0,4.0
3275,VCafe,Asian,2.0,"2,957", Manhattan,34.0,4.5
3276,Ruth's Chris Steak House,American,3.0,3, Weehawken,225.0,4.0
3277,Sharaku Japanese Restaurant,Japanese,2.0,"2,958", Manhattan,56.0,4.0
3278,Bangkok Cuisine,Asian,2.0,"2,959", Manhattan,34.0,4.5
3279,Pret A Manger,Cafe,1.0,"2,960", Manhattan,35.0,4.0
3280,Chipotle Mexican Grill,Mexican,1.0,"2,961", Manhattan,70.0,4.0
3281,La Margarita Pizza,Italian,1.0,"2,962", Manhattan,32.0,4.5
3282,Soho Sushi,Japanese,1.0,"2,963", Manhattan,26.0,4.5
3283,Subway,Fast Food,1.0,"2,964", Manhattan,100.0,4.0
3284,Italianissimo Ristorante,Italian,3.0,"2,965", Manhattan,55.0,4.0
3285,El Cocotero,Latin,2.0,"2,966", Manhattan,81.0,4.0
3286,Ramen Lab,Japanese,1.0,"2,967", Manhattan,21.0,4.5
3287,Pret A Manger,Fast Food,1.0,"2,968", Manhattan,26.0,4.5
3288,Blockheads,Mexican,1.0,"2,969", Manhattan,56.0,4.0
3289,Sookk,Asian,2.0,"2,970", Manhattan,52.0,4.0
3290,SoleLuna,Italian,2.0,1, Sunnyside,77.0,5.0
3291,Azuki Japanese Restaurant,Japanese,2.0,"2,971", Manhattan,46.0,4.0
3292,Gottino,Wine Bar,2.0,"2,972", Manhattan,43.0,4.5
3293,Chop't Creative Salad Company,Vegetarian Friendly,1.0,"2,973", Manhattan,51.0,4.0
3294,Tagine,Moroccan,2.0,"2,974", Manhattan,118.0,4.0
3295,Ichiba Ramen,Japanese,2.0,"2,975", Manhattan,26.0,4.5
3296,Freehold,American,2.0,396, Brooklyn,36.0,4.0
3297,Third Avenue Ale House,American,2.0,"2,976", Manhattan,49.0,4.0
3298,Pranzo,Italian,1.0,"2,977", Manhattan,31.0,4.0
3299,Nippon Restaurant,Japanese,3.0,"2,978", Manhattan,73.0,4.0
3300,Happy Days Diner,American,1.0,397, Brooklyn,95.0,4.0
3301,Hot Kitchen,Chinese,2.0,"2,979", Manhattan,65.0,4.0
3302,Dokodemo,Japanese,1.0,"2,980", Manhattan,16.0,5.0
3303,Trapizzino,Italian,1.0,"2,981", Manhattan,21.0,4.5
3304,Cucina & Company,American,2.0,"2,982", Manhattan,76.0,4.0
3305,Fishmarket Restaurant,Bar,2.0,"2,983", Manhattan,33.0,4.5
3306,Snafu,Pub,1.0,"2,984", Manhattan,46.0,4.0
3307,Hanoi House,Asian,2.0,"2,985", Manhattan,20.0,4.5
3308,Cata,Mediterranean,2.0,"2,986", Manhattan,68.0,4.0
3309,City Diner,American,1.0,"2,987", Manhattan,40.0,4.0
3310,Aleo Restaurant,Italian,2.0,"2,988", Manhattan,69.0,4.0
3311,Corner Slice,American,1.0,"2,989", Manhattan,16.0,5.0
3312,Stitch Bar & Lounge,American,2.0,"2,990", Manhattan,57.0,4.0
3313,Bayard's Ale House,American,2.0,"2,991", Manhattan,33.0,4.5
3314,Billy's Burgers,Bar,2.0,"2,992", Manhattan,40.0,4.0
3315,Round Table Restaurant,American,2.0,"2,993", Manhattan,145.0,3.5
3316,Quintessence,Vegetarian Friendly,2.0,"2,994", Manhattan,57.0,4.5
3317,Red Moon,Japanese,2.0,"2,995", Manhattan,81.0,4.0
3318,Kafana,European,2.0,"2,996", Manhattan,102.0,4.0
3319,Auden Bistro & Bar,American,3.0,"2,997", Manhattan,55.0,4.0
3320,Tartinery The Plaza,Vegetarian Friendly,2.0,"2,998", Manhattan,27.0,4.5
3321,Dig Inn,American,1.0,"2,999", Manhattan,41.0,4.0
3322,The Cottage - Amsterdam Ave & 77th St,Chinese,1.0,"3,000", Manhattan,132.0,4.0
3323,Lenox Hill Grill,American,1.0,"3,001", Manhattan,50.0,4.0
3324,Underground Pizza,Pizza,1.0,"3,002", Manhattan,35.0,4.5
3325,Cappone's Salumeria,Italian,1.0,"3,003", Manhattan,36.0,4.5
3326,Xyst Nyc,Vegetarian Friendly,2.0,"3,004", Manhattan,24.0,4.5
3327,Earl of Sandwich,American,1.0,"3,005", Manhattan,56.0,4.0
3328,Abiko Curry,Asian,2.0,"3,006", Manhattan,36.0,4.0
3329,Bareburger,American,2.0,34, Hoboken,42.0,4.0
3330,Ikinari Steak Times Square,Steakhouse,2.0,"3,007", Manhattan,25.0,4.5
3331,Speedy Romeo,Pizza,2.0,"3,008", Manhattan,38.0,4.5
3332,Gourmet New York,American,1.0,"3,009", Manhattan,122.0,4.0
3333,La Mercerie,French,2.0,"3,010", Manhattan,41.0,4.0
3334,Flip Sigi,Filipino,1.0,"3,011", Manhattan,29.0,4.5
3335,Puck Fair,Bar,2.0,"3,012", Manhattan,41.0,4.0
3336,Angelo Bellini,Italian,2.0,"3,013", Manhattan,98.0,4.0
3337,Bar Jamon,Spanish,2.0,"3,014", Manhattan,67.0,4.0
3338,Enoteca On Court,Pizza,2.0,406, Brooklyn,33.0,4.5
3339,Red Hook Winery,Wine Bar,2.0,280, Brooklyn,34.0,4.5
3340,Taqueria Viva Mexico Kitchen Cafe,Mexican,1.0,51, Jersey City,29.0,4.5
3341,Gnoccheria by Luzzo's,Italian,2.0,"3,015", Manhattan,44.0,4.0
3342,MIMI,French,3.0,"3,016", Manhattan,31.0,4.5
3343,Flatiron Hall,American,2.0,"3,017", Manhattan,74.0,4.0
3344,Hana Sushi,British,2.0,"3,018", Manhattan,34.0,4.0
3345,Kb50,American,2.0,"3,019", Manhattan,40.0,4.5
3346,Bettola,Italian,2.0,"3,020", Manhattan,110.0,4.0
3347,Mapo Tofu,Chinese,2.0,"3,021", Manhattan,94.0,4.0
3348,Tony Boloney’s,Italian,1.0,37, Hoboken,34.0,4.5
3349,Smith and Mills,Bar,2.0,"3,022", Manhattan,53.0,4.0
3350,Herb N' Kitchen,American,2.0,"3,023", Manhattan,448.0,3.5
3351,Tabare,Latin,2.0,336, Brooklyn,40.0,4.5
3352,Planet Hollywood,American,2.0,"3,024", Manhattan,3055.0,3.5
3353,Sun In Bloom,American,2.0,253, Brooklyn,49.0,4.5
3354,The Winslow Gin House and Eatery,Bar,2.0,"3,025", Manhattan,34.0,4.5
3355,Patrick's,American,2.0,"3,026", Manhattan,28.0,4.5
3356,Runner & Stone,American,2.0,262, Brooklyn,57.0,4.5
3357,Skyline Hotel,American,2.0,"3,027", Manhattan,81.0,4.0
3358,Prohibition,American,2.0,"3,028", Manhattan,54.0,4.0
3359,Blossom,American,2.0,"3,029", Manhattan,39.0,4.0
3360,Dante at Genuine,,,"3,030", Manhattan,15.0,5.0
3361,Beach Cafe,American,2.0,"3,031", Manhattan,84.0,4.0
3362,Doc Watson's,Bar,2.0,"3,032", Manhattan,48.0,4.0
3363,BuenaVista Restaurant & Bar,Latin,2.0,"3,033", Manhattan,17.0,4.5
3364,Mazzat,Lebanese,2.0,417, Brooklyn,20.0,5.0
3365,Caffe Buon Gusto,Italian,2.0,"3,034", Manhattan,72.0,4.0
3366,Black Tap Craft Burgers & Beer,American,2.0,"3,035", Manhattan,27.0,4.5
3367,The Tailor Public House,Bar,2.0,"3,036", Manhattan,29.0,4.0
3368,Chuck and Blade,American,2.0,"3,037", Manhattan,39.0,4.0
3369,Nobody Is Perfect,Italian,2.0,"3,038", Manhattan,19.0,4.5
3370,Stage Star Deli,American,1.0,"3,039", Manhattan,59.0,4.0
3371,11th Street Bar,Bar,1.0,"3,040", Manhattan,20.0,5.0
3372,Spoon Table and Bar,American,2.0,"3,041", Manhattan,58.0,4.0
3373,Stromboli Pizza INC,Pizza,1.0,"3,042", Manhattan,34.0,4.5
3374,Calexico,Mexican,2.0,195, Brooklyn,67.0,4.5
3375,Big Slice of NYC,Pizza,1.0,"3,043", Manhattan,33.0,4.5
3376,Cilantro,Mexican,2.0,"3,044", Manhattan,84.0,4.0
3377,Asia Society and Museum Garden Court Cafe,Japanese,2.0,"3,045", Manhattan,50.0,4.0
3378,Darna Falafel,Mediterranean,1.0,422, Brooklyn,18.0,5.0
3379,Selena Rosa,Mexican,2.0,"3,046", Manhattan,30.0,4.5
3380,Coopers Craft and Kitchen,American,2.0,"3,047", Manhattan,43.0,4.0
3381,Kyma,Greek,3.0,"3,048", Manhattan,26.0,4.5
3382,Beetle House,American,2.0,"3,049", Manhattan,177.0,3.5
3383,McNally Jackson Books Cafe,Cafe,1.0,"3,050", Manhattan,35.0,4.5
3384,Pax Wholesale Foods,American,1.0,"3,051", Manhattan,59.0,4.0
3385,TGA NYC,American,2.0,"3,052", Manhattan,39.0,4.0
3386,Cubana cafe,Latin,2.0,426, Brooklyn,68.0,4.0
3387,Yee Li,Chinese,1.0,"3,053", Manhattan,56.0,4.0
3388,Lunella Ristorante,Italian,2.0,"3,054", Manhattan,428.0,3.5
3389,Hudson Station,American,2.0,"3,055", Manhattan,95.0,3.5
3390,Acqua Santa,Italian,2.0,291, Brooklyn,80.0,4.0
3391,Calexico,Mexican,1.0,"3,056", Manhattan,31.0,4.0
3392,Le Pain Quotidien,Cafe,2.0,"3,057", Manhattan,45.0,4.0
3393,ISE Japanese Restaurant,Japanese,2.0,"3,058", Manhattan,75.0,4.0
3394,Tuk Tuk,Asian,2.0,17, Long Island City,112.0,4.5
3395,Pig Heaven,Chinese,2.0,"3,059", Manhattan,115.0,4.0
3396,Dim Sum Palace 55,Chinese,2.0,"3,060", Manhattan,47.0,4.0
3397,Highline Pizzeria,Italian,1.0,"3,061", Manhattan,21.0,4.5
3398,Love & Dough,Italian,2.0,429, Brooklyn,51.0,4.0
3399,Guy & Gallard,American,1.0,"3,062", Manhattan,46.0,4.0
3400,M-Thai Restaurant,Asian,2.0,"3,063", Manhattan,48.0,4.0
3401,Omen Azen,Japanese,3.0,"3,064", Manhattan,95.0,4.0
3402,Osteria 106,Italian,2.0,"3,065", Manhattan,22.0,4.5
3403,Luke's Bar and Grill,American,2.0,"3,066", Manhattan,60.0,4.0
3404,The Little Sweet Cafe,Cafe,1.0,430, Brooklyn,29.0,4.5
3405,House of Small Wonder,Vegetarian Friendly,2.0,365, Brooklyn,31.0,4.5
3406,Cosi,American,1.0,52, Jersey City,82.0,4.0
3407,Henry's Rooftop Bar,,,"3,067", Manhattan,44.0,4.0
3408,Barbone,Italian,2.0,"3,068", Manhattan,40.0,4.5
3409,Greenwich Street Taven,American,2.0,"3,069", Manhattan,45.0,4.0
3410,ROKC,Japanese,2.0,"3,070", Manhattan,19.0,4.5
3411,Izumi Sushi,Japanese,2.0,"3,071", Manhattan,43.0,4.0
3412,Rocket Pig,American,1.0,"3,072", Manhattan,29.0,4.5
3413,Sbarro,Italian,1.0,"3,073", Manhattan,184.0,3.5
3414,Lobby Bar at the Algonquin Hotel,American,2.0,"3,074", Manhattan,51.0,4.0
3415,Harry's New York Bar,Bar,2.0,"3,075", Manhattan,152.0,3.5
3416,Margherita's Pizza & Cafe,Italian,2.0,27, Hoboken,57.0,4.0
3417,Le Pain Quotidien,Cafe,2.0,"3,076", Manhattan,69.0,4.0
3418,Fresh And Co,Soups,1.0,"3,077", Manhattan,27.0,4.0
3419,Crave Sandwiches,American,1.0,"3,078", Manhattan,27.0,4.5
3420,DA RAFFAELE,Italian,2.0,"3,079", Manhattan,25.0,4.5
3421,Yerba Buena Perry,Latin,2.0,"3,080", Manhattan,43.0,4.0
3422,Harrington's Bar & Grill,American,2.0,"3,081", Manhattan,262.0,3.5
3423,Dunwell Donuts,,,"3,082", Manhattan,18.0,4.5
3424,A Cafe New York,French,2.0,"3,083", Manhattan,33.0,4.5
3425,Dutch Kills Centraal,American,2.0,5, Long Island City,573.0,4.0
3426,Quan Sushi,Japanese,2.0,"3,084", Manhattan,44.0,4.5
3427,Soho Room,American,2.0,"3,085", Manhattan,40.0,4.0
3428,Del Frisco's Grille,American,2.0,"3,086", Manhattan,49.0,4.0
3429,Mayahuel Mariposa,Mexican,2.0,"3,087", Manhattan,45.0,4.5
3430,Naruto Ramen,Asian,1.0,"3,088", Manhattan,27.0,4.0
3431,Moshe's Falafel,Mediterranean,1.0,"3,089", Manhattan,28.0,4.5
3432,Pocha 32,Asian,2.0,"3,090", Manhattan,48.0,4.0
3433,Eli's Table Restaurant,American,2.0,"3,091", Manhattan,49.0,4.0
3434,Mulberry Project,American,2.0,"3,092", Manhattan,42.0,4.5
